CustomerID,Recency,Frequency,Monetary,CustomerSegment
14514.0,60,3,990.2,Promising/Regular Customers
14515.0,17,6,2076.89,High-Value/Frequent Spenders
14517.0,32,2,330.45,Promising/Regular Customers
14518.0,63,1,174.37,New/Low-Value Customers
14520.0,1,2,270.6,Promising/Regular Customers
14522.0,23,4,974.54,Promising/Regular Customers
14523.0,107,1,241.09,New/Low-Value Customers
14524.0,31,9,1843.83,Promising/Regular Customers
14525.0,8,13,4105.07,High-Value/Frequent Spenders
14527.0,2,86,7709.69,High-Value/Frequent Spenders
14528.0,36,1,364.21999999999997,New/Low-Value Customers
14529.0,59,3,578.61,Promising/Regular Customers
14530.0,25,6,2862.11,High-Value/Frequent Spenders
14532.0,235,4,932.85,At-Risk/Churning Customers
14533.0,24,9,1812.6200000000001,High-Value/Frequent Spenders
14534.0,2,25,4025.6,High-Value/Frequent Spenders
14535.0,58,4,2831.7400000000002,Promising/Regular Customers
14536.0,259,1,170.95,At-Risk/Churning Customers
14537.0,57,1,355.56,New/Low-Value Customers
14538.0,64,2,388.25,Promising/Regular Customers
14539.0,15,2,537.48,Promising/Regular Customers
14540.0,9,3,952.66,Promising/Regular Customers
14541.0,58,8,1453.35,Promising/Regular Customers
14542.0,185,1,103.25,At-Risk/Churning Customers
14543.0,3,21,2916.17,High-Value/Frequent Spenders
14544.0,23,2,2004.3,Promising/Regular Customers
14546.0,3,9,2482.86,High-Value/Frequent Spenders
14547.0,3,9,3953.9500000000003,High-Value/Frequent Spenders
14548.0,150,2,652.8,New/Low-Value Customers
14549.0,310,1,289.24,At-Risk/Churning Customers
14550.0,10,2,757.37,Promising/Regular Customers
14551.0,17,2,186.23,Promising/Regular Customers
14552.0,151,1,164.22,New/Low-Value Customers
14553.0,18,5,859.27,High-Value/Frequent Spenders
14554.0,9,4,2279.4900000000002,Promising/Regular Customers
14555.0,56,2,312.54,Promising/Regular Customers
14557.0,63,2,0.0,Promising/Regular Customers
14560.0,6,24,2174.18,High-Value/Frequent Spenders
14561.0,75,3,1080.76,Promising/Regular Customers
14562.0,3,22,4676.62,High-Value/Frequent Spenders
14565.0,95,6,3073.77,New/Low-Value Customers
14566.0,110,1,1432.0,New/Low-Value Customers
14567.0,34,3,1524.46,Promising/Regular Customers
14569.0,0,1,227.39,New/Low-Value Customers
14570.0,280,2,218.06,At-Risk/Churning Customers
14572.0,2,10,2775.39,High-Value/Frequent Spenders
14573.0,179,13,1590.12,New/Low-Value Customers
14576.0,371,1,35.400000000000006,At-Risk/Churning Customers
14577.0,12,4,859.71,Promising/Regular Customers
14578.0,2,1,168.63,New/Low-Value Customers
14581.0,16,1,138.6,New/Low-Value Customers
14582.0,40,1,114.11,New/Low-Value Customers
14583.0,5,5,986.96,High-Value/Frequent Spenders
14584.0,168,5,1020.06,New/Low-Value Customers
14585.0,49,1,157.05,New/Low-Value Customers
14586.0,226,3,134.16,At-Risk/Churning Customers
14587.0,18,10,1577.39,High-Value/Frequent Spenders
14589.0,371,1,39.75,At-Risk/Churning Customers
14591.0,14,4,1320.21,Promising/Regular Customers
14592.0,34,3,557.94,Promising/Regular Customers
14593.0,21,3,617.15,Promising/Regular Customers
14594.0,6,2,363.33,Promising/Regular Customers
14595.0,19,6,1740.6000000000001,High-Value/Frequent Spenders
14597.0,10,2,866.24,Promising/Regular Customers
14598.0,43,1,221.97,New/Low-Value Customers
14600.0,305,1,393.33000000000004,At-Risk/Churning Customers
14601.0,10,1,213.96,New/Low-Value Customers
14603.0,274,1,660.0,At-Risk/Churning Customers
14606.0,0,128,11633.35,High-Value/Frequent Spenders
14607.0,15,17,10981.1,High-Value/Frequent Spenders
14608.0,3,4,1785.15,Promising/Regular Customers
14609.0,71,4,601.56,Promising/Regular Customers
14616.0,242,3,406.08000000000004,At-Risk/Churning Customers
14618.0,8,4,538.59,Promising/Regular Customers
14619.0,238,2,379.51,At-Risk/Churning Customers
14620.0,203,3,393.28000000000003,At-Risk/Churning Customers
14621.0,0,6,1765.76,High-Value/Frequent Spenders
14622.0,184,1,320.58000000000004,At-Risk/Churning Customers
14623.0,31,6,866.8000000000001,Promising/Regular Customers
14624.0,56,2,225.85,Promising/Regular Customers
14625.0,184,5,848.48,At-Risk/Churning Customers
14626.0,8,7,2757.07,High-Value/Frequent Spenders
14627.0,311,1,-21.85,At-Risk/Churning Customers
14628.0,90,2,671.96,Promising/Regular Customers
14629.0,3,3,935.46,Promising/Regular Customers
14631.0,50,3,1006.98,Promising/Regular Customers
14632.0,262,1,114.56,At-Risk/Churning Customers
14633.0,265,1,344.90000000000003,At-Risk/Churning Customers
14636.0,35,2,609.85,Promising/Regular Customers
14638.0,50,1,443.6,New/Low-Value Customers
14639.0,51,8,2952.34,Promising/Regular Customers
14640.0,15,8,2024.45,High-Value/Frequent Spenders
14641.0,21,1,110.46000000000001,New/Low-Value Customers
14642.0,58,1,96.12,New/Low-Value Customers
14643.0,169,3,668.61,New/Low-Value Customers
14644.0,8,4,780.46,Promising/Regular Customers
14645.0,156,2,597.09,New/Low-Value Customers
14646.0,1,77,279489.02,High-Value/Frequent Spenders
14647.0,200,1,236.04000000000002,At-Risk/Churning Customers
14649.0,4,4,1402.59,Promising/Regular Customers
14651.0,66,2,653.75,Promising/Regular Customers
14652.0,76,1,114.18,New/Low-Value Customers
14653.0,0,7,1926.65,High-Value/Frequent Spenders
14655.0,3,5,1930.15,High-Value/Frequent Spenders
14656.0,168,2,291.05,New/Low-Value Customers
14657.0,17,5,838.27,High-Value/Frequent Spenders
14658.0,4,2,247.15,Promising/Regular Customers
14659.0,8,12,2456.53,High-Value/Frequent Spenders
14660.0,86,2,285.74,Promising/Regular Customers
14661.0,26,1,107.95,New/Low-Value Customers
14662.0,28,4,741.37,Promising/Regular Customers
14664.0,19,2,636.24,Promising/Regular Customers
14665.0,60,7,1258.38,Promising/Regular Customers
14666.0,23,1,195.25,New/Low-Value Customers
14667.0,10,27,9165.04,High-Value/Frequent Spenders
14669.0,241,3,1259.24,At-Risk/Churning Customers
14670.0,279,2,392.86,At-Risk/Churning Customers
14672.0,234,2,765.5500000000001,At-Risk/Churning Customers
14673.0,2,5,1736.4,High-Value/Frequent Spenders
14675.0,15,1,596.36,New/Low-Value Customers
14676.0,30,8,2543.2400000000002,High-Value/Frequent Spenders
14679.0,371,1,-2.55,At-Risk/Churning Customers
14680.0,24,23,26932.34,High-Value/Frequent Spenders
14681.0,70,3,498.95,Promising/Regular Customers
14682.0,187,2,52.0,At-Risk/Churning Customers
14684.0,25,5,1201.51,High-Value/Frequent Spenders
14687.0,106,1,628.38,New/Low-Value Customers
14688.0,7,27,5055.61,High-Value/Frequent Spenders
14689.0,208,1,112.80000000000001,At-Risk/Churning Customers
14690.0,43,3,341.96,Promising/Regular Customers
14691.0,30,5,2114.33,High-Value/Frequent Spenders
14692.0,136,5,582.05,New/Low-Value Customers
14693.0,264,1,172.9,At-Risk/Churning Customers
14696.0,3,9,2070.97,High-Value/Frequent Spenders
14697.0,217,2,188.61,At-Risk/Churning Customers
14698.0,1,5,1217.27,High-Value/Frequent Spenders
14699.0,213,1,109.13000000000001,At-Risk/Churning Customers
14700.0,31,3,2195.1,Promising/Regular Customers
14701.0,10,12,2462.94,High-Value/Frequent Spenders
14702.0,0,18,3210.29,High-Value/Frequent Spenders
14703.0,14,1,318.17,New/Low-Value Customers
14704.0,10,9,1493.96,High-Value/Frequent Spenders
14705.0,198,1,179.0,At-Risk/Churning Customers
14708.0,2,4,1096.67,Promising/Regular Customers
14709.0,14,14,4911.14,High-Value/Frequent Spenders
14710.0,13,4,599.48,Promising/Regular Customers
14711.0,9,12,2809.02,High-Value/Frequent Spenders
14712.0,28,3,917.07,Promising/Regular Customers
14713.0,8,12,2660.1,High-Value/Frequent Spenders
14714.0,23,1,160.19,New/Low-Value Customers
14715.0,24,4,867.38,Promising/Regular Customers
14716.0,42,2,307.51,Promising/Regular Customers
14719.0,1,6,1571.89,High-Value/Frequent Spenders
14720.0,5,3,663.81,Promising/Regular Customers
14722.0,146,1,180.42,New/Low-Value Customers
14723.0,9,6,1122.36,High-Value/Frequent Spenders
14725.0,24,1,655.58,New/Low-Value Customers
14727.0,273,1,268.58,At-Risk/Churning Customers
14729.0,373,1,313.49,At-Risk/Churning Customers
14730.0,0,8,1897.57,High-Value/Frequent Spenders
14731.0,46,3,380.02,Promising/Regular Customers
14732.0,7,10,2686.34,High-Value/Frequent Spenders
14733.0,8,15,9451.54,High-Value/Frequent Spenders
14735.0,3,34,5807.6900000000005,High-Value/Frequent Spenders
14737.0,3,3,1164.55,Promising/Regular Customers
14738.0,38,9,1289.94,Promising/Regular Customers
14739.0,1,8,3899.1,High-Value/Frequent Spenders
14740.0,190,4,1423.21,At-Risk/Churning Customers
14741.0,11,6,1400.3400000000001,High-Value/Frequent Spenders
14744.0,15,9,1088.53,High-Value/Frequent Spenders
14745.0,112,6,1167.16,New/Low-Value Customers
14747.0,247,2,294.3,At-Risk/Churning Customers
14748.0,28,6,1311.79,High-Value/Frequent Spenders
14752.0,43,1,389.64000000000004,New/Low-Value Customers
14753.0,86,1,563.15,New/Low-Value Customers
14754.0,44,2,638.05,Promising/Regular Customers
14755.0,9,12,4965.38,High-Value/Frequent Spenders
14756.0,14,1,738.96,New/Low-Value Customers
14757.0,74,1,420.5,New/Low-Value Customers
14758.0,144,4,1484.06,New/Low-Value Customers
14759.0,4,3,1625.97,Promising/Regular Customers
14760.0,293,2,53.8,At-Risk/Churning Customers
14761.0,58,2,255.9,Promising/Regular Customers
14762.0,263,1,300.52,At-Risk/Churning Customers
14764.0,43,2,250.55,Promising/Regular Customers
14765.0,28,3,254.11,Promising/Regular Customers
14766.0,7,8,2423.07,High-Value/Frequent Spenders
14768.0,16,3,139.5,Promising/Regular Customers
14769.0,2,10,10383.83,High-Value/Frequent Spenders
14770.0,231,2,876.4200000000001,At-Risk/Churning Customers
14772.0,111,1,139.26,New/Low-Value Customers
14775.0,57,3,1011.9,Promising/Regular Customers
14776.0,50,13,2195.58,Promising/Regular Customers
14777.0,3,2,-17.450000000000003,Promising/Regular Customers
14778.0,126,2,730.86,New/Low-Value Customers
14779.0,280,3,386.15,At-Risk/Churning Customers
14780.0,54,2,447.68,Promising/Regular Customers
14782.0,319,1,200.10000000000002,At-Risk/Churning Customers
14784.0,25,2,289.99,Promising/Regular Customers
14785.0,9,2,77.4,Promising/Regular Customers
14788.0,6,2,679.44,Promising/Regular Customers
14789.0,28,1,197.64,New/Low-Value Customers
14790.0,16,4,745.06,Promising/Regular Customers
14792.0,63,2,0.0,Promising/Regular Customers
14793.0,3,2,214.14000000000001,Promising/Regular Customers
14794.0,2,9,1272.1100000000001,High-Value/Frequent Spenders
14795.0,165,1,131.45000000000002,New/Low-Value Customers
14796.0,0,27,7792.51,High-Value/Frequent Spenders
14798.0,52,3,173.74,Promising/Regular Customers
14799.0,50,1,157.7,New/Low-Value Customers
14800.0,47,16,4228.39,Promising/Regular Customers
14801.0,60,1,189.34,New/Low-Value Customers
14803.0,161,3,845.5500000000001,New/Low-Value Customers
14804.0,8,1,353.27,New/Low-Value Customers
14805.0,14,4,546.4,Promising/Regular Customers
14806.0,74,1,193.39000000000001,New/Low-Value Customers
14808.0,39,15,2152.8,Promising/Regular Customers
14810.0,40,11,2085.33,Promising/Regular Customers
14813.0,369,2,152.88,At-Risk/Churning Customers
14815.0,36,2,778.5,Promising/Regular Customers
14816.0,196,1,271.85,At-Risk/Churning Customers
14817.0,199,2,1110.34,At-Risk/Churning Customers
14818.0,73,3,657.8,Promising/Regular Customers
14819.0,63,2,272.07,Promising/Regular Customers
14820.0,20,4,507.29,Promising/Regular Customers
14821.0,366,1,48.800000000000004,At-Risk/Churning Customers
14823.0,179,3,321.43,New/Low-Value Customers
14824.0,9,4,1127.71,Promising/Regular Customers
14825.0,3,12,2221.01,High-Value/Frequent Spenders
14828.0,196,3,2139.76,At-Risk/Churning Customers
14829.0,28,6,644.65,High-Value/Frequent Spenders
14830.0,52,1,188.88,New/Low-Value Customers
14834.0,17,8,1698.3500000000001,High-Value/Frequent Spenders
14836.0,9,3,102.45,Promising/Regular Customers
14837.0,89,5,1641.2,Promising/Regular Customers
14840.0,267,1,62.85,At-Risk/Churning Customers
14841.0,52,6,3295.76,Promising/Regular Customers
14842.0,34,8,2456.8,Promising/Regular Customers
14844.0,63,4,3189.81,Promising/Regular Customers
14847.0,148,1,309.40000000000003,New/Low-Value Customers
14849.0,21,28,7904.28,High-Value/Frequent Spenders
14850.0,311,2,278.15,At-Risk/Churning Customers
14851.0,22,2,511.35,Promising/Regular Customers
14852.0,57,6,2836.69,Promising/Regular Customers
14853.0,8,3,463.05,Promising/Regular Customers
14854.0,77,8,2730.09,Promising/Regular Customers
14855.0,118,2,645.65,New/Low-Value Customers
14856.0,35,3,1290.53,Promising/Regular Customers
14857.0,59,3,1165.65,Promising/Regular Customers
14859.0,12,5,1352.04,High-Value/Frequent Spenders
14860.0,8,2,168.62,Promising/Regular Customers
14861.0,51,1,125.79,New/Low-Value Customers
14862.0,25,2,841.2,Promising/Regular Customers
14863.0,28,1,266.76,New/Low-Value Customers
14865.0,6,2,52.2,Promising/Regular Customers
14866.0,10,13,14197.45,High-Value/Frequent Spenders
14867.0,185,4,701.33,At-Risk/Churning Customers
14868.0,2,9,2939.64,High-Value/Frequent Spenders
14869.0,3,3,717.7,Promising/Regular Customers
14870.0,261,1,327.25,At-Risk/Churning Customers
14871.0,2,4,501.28000000000003,Promising/Regular Customers
14873.0,209,1,519.68,At-Risk/Churning Customers
14875.0,8,5,1448.72,High-Value/Frequent Spenders
14878.0,12,9,1476.09,High-Value/Frequent Spenders
14880.0,76,3,690.59,Promising/Regular Customers
14881.0,19,1,255.4,New/Low-Value Customers
14882.0,26,2,589.7,Promising/Regular Customers
14883.0,18,7,756.64,High-Value/Frequent Spenders
14885.0,131,1,765.3199999999999,New/Low-Value Customers
14886.0,252,1,364.8,At-Risk/Churning Customers
14887.0,78,1,1862.0,New/Low-Value Customers
14888.0,206,1,369.2,At-Risk/Churning Customers
14889.0,335,1,135.9,At-Risk/Churning Customers
14890.0,253,1,125.65,At-Risk/Churning Customers
14891.0,147,2,554.38,New/Low-Value Customers
14893.0,9,2,1237.8500000000001,Promising/Regular Customers
14894.0,84,1,655.75,New/Low-Value Customers
14895.0,7,24,11020.26,High-Value/Frequent Spenders
14896.0,204,2,468.77000000000004,At-Risk/Churning Customers
14897.0,7,4,1366.38,Promising/Regular Customers
14898.0,22,8,1194.11,High-Value/Frequent Spenders
14901.0,10,10,1414.99,High-Value/Frequent Spenders
14902.0,20,2,314.11,Promising/Regular Customers
14903.0,20,10,2729.18,High-Value/Frequent Spenders
14904.0,1,2,1025.44,Promising/Regular Customers
14905.0,153,3,599.9,New/Low-Value Customers
14907.0,2,10,3478.85,High-Value/Frequent Spenders
14908.0,73,1,277.8,New/Low-Value Customers
14910.0,2,7,389.86,High-Value/Frequent Spenders
14911.0,0,248,132458.73,High-Value/Frequent Spenders
14912.0,16,3,841.52,Promising/Regular Customers
14913.0,35,4,1227.43,Promising/Regular Customers
14915.0,85,3,258.83000000000004,Promising/Regular Customers
14916.0,70,5,1264.84,Promising/Regular Customers
14918.0,115,2,1610.15,New/Low-Value Customers
14920.0,212,2,977.77,At-Risk/Churning Customers
14921.0,29,2,1316.07,Promising/Regular Customers
14923.0,50,1,749.1,New/Low-Value Customers
14924.0,245,1,310.05,At-Risk/Churning Customers
14929.0,31,1,223.88,New/Low-Value Customers
14930.0,108,3,2362.96,New/Low-Value Customers
14931.0,4,6,964.6800000000001,High-Value/Frequent Spenders
14932.0,365,1,363.53,At-Risk/Churning Customers
14934.0,72,3,1888.84,Promising/Regular Customers
14935.0,296,1,1784.71,At-Risk/Churning Customers
14936.0,8,9,8117.42,High-Value/Frequent Spenders
14937.0,56,4,1617.63,Promising/Regular Customers
14944.0,29,14,5842.95,High-Value/Frequent Spenders
14946.0,13,1,100.9,New/Low-Value Customers
14947.0,71,2,290.82,Promising/Regular Customers
14948.0,22,7,1066.57,High-Value/Frequent Spenders
14950.0,8,2,361.25,Promising/Regular Customers
14951.0,78,1,311.69,New/Low-Value Customers
14952.0,45,15,7912.79,Promising/Regular Customers
14953.0,24,1,285.67,New/Low-Value Customers
14954.0,11,1,294.85,New/Low-Value Customers
14957.0,252,1,58.49,At-Risk/Churning Customers
14958.0,146,3,483.73,New/Low-Value Customers
14959.0,58,5,684.97,Promising/Regular Customers
14960.0,7,2,221.27,Promising/Regular Customers
14961.0,10,12,7006.58,High-Value/Frequent Spenders
14962.0,270,1,126.7,At-Risk/Churning Customers
14963.0,9,5,1472.34,High-Value/Frequent Spenders
14964.0,246,1,206.21,At-Risk/Churning Customers
14965.0,95,2,596.09,New/Low-Value Customers
14966.0,14,1,183.02,New/Low-Value Customers
14967.0,49,1,463.8,New/Low-Value Customers
14968.0,29,1,147.59,New/Low-Value Customers
14970.0,67,4,1592.06,Promising/Regular Customers
14971.0,34,3,1097.98,Promising/Regular Customers
14972.0,127,1,114.77,New/Low-Value Customers
14973.0,106,3,1314.45,New/Low-Value Customers
14974.0,36,1,89.94,New/Low-Value Customers
14975.0,56,1,279.94,New/Low-Value Customers
14976.0,56,8,765.86,Promising/Regular Customers
14978.0,71,5,1921.3700000000001,Promising/Regular Customers
14981.0,245,1,102.12,At-Risk/Churning Customers
14984.0,18,2,202.37,Promising/Regular Customers
14985.0,197,2,292.01,At-Risk/Churning Customers
14987.0,15,2,326.4,Promising/Regular Customers
14988.0,211,1,334.54,At-Risk/Churning Customers
14995.0,38,2,231.98000000000002,Promising/Regular Customers
14997.0,45,4,540.98,Promising/Regular Customers
14998.0,169,2,414.87,New/Low-Value Customers
15000.0,47,1,490.52,New/Low-Value Customers
15002.0,115,4,1641.76,New/Low-Value Customers
15004.0,146,1,1220.77,New/Low-Value Customers
15005.0,15,35,6160.54,High-Value/Frequent Spenders
15006.0,50,1,480.38,New/Low-Value Customers
15007.0,158,1,156.91,New/Low-Value Customers
15009.0,11,3,1259.43,Promising/Regular Customers
15010.0,35,1,308.94,New/Low-Value Customers
15012.0,53,2,405.04,Promising/Regular Customers
15014.0,42,2,257.67,Promising/Regular Customers
15016.0,172,1,170.04,New/Low-Value Customers
15017.0,33,1,125.58,New/Low-Value Customers
15018.0,38,4,456.26,Promising/Regular Customers
15019.0,266,1,252.81,At-Risk/Churning Customers
15021.0,8,13,1829.23,High-Value/Frequent Spenders
15022.0,11,4,852.39,Promising/Regular Customers
15023.0,2,12,6680.81,High-Value/Frequent Spenders
15024.0,9,10,1636.43,High-Value/Frequent Spenders
15025.0,32,1,361.96,New/Low-Value Customers
15026.0,79,3,469.0,Promising/Regular Customers
15027.0,30,6,1051.95,High-Value/Frequent Spenders
15028.0,7,4,627.13,Promising/Regular Customers
15030.0,71,2,518.28,Promising/Regular Customers
